jahr,herkunft,stadtkreis,quartier,anzahl
2022,Ausland,Oberwinterthur,Guggenbühl,161
2022,Ausland,Oberwinterthur,Guggenbühl,406
2022,Ausland,Oberwinterthur,Guggenbühl,94
2022,Ausland,Oberwinterthur,Guggenbühl,229
2022,Ausland,Oberwinterthur,Guggenbühl,33
2022,Ausland,Oberwinterthur,Guggenbühl,95
2022,Ausland,Oberwinterthur,Guggenbühl,101
2022,Schweiz,Oberwinterthur,Guggenbühl,3594
2022,Ausland,Oberwinterthur,Guggenbühl,113
2022,Ausland,Oberwinterthur,Guggenbühl,39
2022,Ausland,Oberwinterthur,Guggenbühl,171
2022,Ausland,Oberwinterthur,Guggenbühl,112
2022,Ausland,Oberwinterthur,Guggenbühl,56
2022,Ausland,Oberwinterthur,Guggenbühl,7
2022,Ausland,Oberwinterthur,Guggenbühl,53
2022,Ausland,Mattenbach,Gutschick,94
2022,Ausland,Mattenbach,Gutschick,37
2022,Ausland,Mattenbach,Gutschick,126
2022,Ausland,Mattenbach,Gutschick,106
2022,Ausland,Mattenbach,Gutschick,207
2022,Ausland,Mattenbach,Gutschick,102
2022,Ausland,Mattenbach,Gutschick,108
2022,Ausland,Mattenbach,Gutschick,25
2022,Ausland,Mattenbach,Gutschick,46
2022,Ausland,Mattenbach,Gutschick,38
2022,Schweiz,Mattenbach,Gutschick,1943
2022,Ausland,Mattenbach,Gutschick,74
2022,Ausland,Mattenbach,Gutschick,30
2022,Ausland,Mattenbach,Gutschick,166
2022,Ausland,Mattenbach,Gutschick,66
2022,Ausland,Mattenbach,Gutschick,25
2022,Ausland,Mattenbach,Gutschick,4
2022,Schweiz,Wülflingen,Hardau,300
2022,Ausland,Wülflingen,Härti,68
2022,Ausland,Wülflingen,Härti,62
2022,Ausland,Wülflingen,Härti,144
2022,Ausland,Wülflingen,Härti,117
2022,Ausland,Wülflingen,Härti,193
2022,Ausland,Wülflingen,Härti,117
2022,Ausland,Wülflingen,Härti,125
2022,Ausland,Wülflingen,Härti,22
2022,Ausland,Wülflingen,Härti,22
2022,Ausland,Wülflingen,Härti,53
2022,Schweiz,Wülflingen,Härti,2296
2022,Ausland,Wülflingen,Härti,74
2022,Ausland,Wülflingen,Härti,59
2022,Ausland,Wülflingen,Härti,49
2022,Ausland,Wülflingen,Härti,65
2022,Ausland,Wülflingen,Härti,40
2022,Ausland,Wülflingen,Härti,2
2022,Ausland,Wülflingen,Härti,30
2022,Ausland,Oberwinterthur,Hegi,43
2022,Ausland,Oberwinterthur,Hegi,22
2022,Ausland,Oberwinterthur,Hegi,115
2022,Ausland,Oberwinterthur,Hegi,169
2022,Ausland,Oberwinterthur,Hegi,108
2022,Ausland,Oberwinterthur,Hegi,44
2022,Ausland,Oberwinterthur,Hegi,55
2022,Ausland,Oberwinterthur,Hegi,24
2022,Schweiz,Oberwinterthur,Hegi,2787
2022,Ausland,Oberwinterthur,Hegi,28
2022,Ausland,Oberwinterthur,Hegi,61
2022,Ausland,Oberwinterthur,Hegi,2
2022,Ausland,Oberwinterthur,Hegmatten,50
2022,Ausland,Oberwinterthur,Hegmatten,26
2022,Ausland,Oberwinterthur,Hegmatten,72
2022,Ausland,Oberwinterthur,Hegmatten,124
2022,Ausland,Oberwinterthur,Hegmatten,93
2022,Ausland,Oberwinterthur,Hegmatten,23
2022,Ausland,Oberwinterthur,Hegmatten,24
2022,Ausland,Oberwinterthur,Hegmatten,23
2022,Schweiz,Oberwinterthur,Hegmatten,1745
2022,Ausland,Oberwinterthur,Hegmatten,26
2022,Ausland,Oberwinterthur,Hegmatten,48
2022,Ausland,Oberwinterthur,Hegmatten,32
2022,Ausland,Oberwinterthur,Hegmatten,9
2022,Ausland,Oberwinterthur,Hegmatten,38
2022,Ausland,Stadt,Heiligberg,46
2022,Ausland,Stadt,Heiligberg,167
2022,Ausland,Stadt,Heiligberg,68
2022,Ausland,Stadt,Heiligberg,30
2022,Ausland,Stadt,Heiligberg,170
2022,Schweiz,Stadt,Heiligberg,3249
2022,Ausland,Stadt,Heiligberg,22
2022,Ausland,Stadt,Heiligberg,23
2022,Ausland,Stadt,Heiligberg,30
2022,Ausland,Stadt,Heiligberg,25
2022,Ausland,Seen,Iberg,36
2022,Ausland,Seen,Iberg,38
2022,Schweiz,Seen,Iberg,1029
2022,Ausland,Stadt,Lind,97
2022,Ausland,Stadt,Lind,33
2022,Ausland,Stadt,Lind,83
2022,Ausland,Stadt,Lind,334
2022,Ausland,Stadt,Lind,136
2022,Ausland,Stadt,Lind,28
2022,Ausland,Stadt,Lind,37
2022,Ausland,Stadt,Lind,21
2022,Ausland,Stadt,Lind,33
2022,Ausland,Stadt,Lind,99
2022,Schweiz,Stadt,Lind,4709
2022,Ausland,Stadt,Lind,34
2022,Ausland,Stadt,Lind,41
2022,Ausland,Stadt,Lind,46
2022,Ausland,Stadt,Lind,73
2022,Ausland,Stadt,Lind,28
2022,Ausland,Stadt,Lind,1
2022,Ausland,Stadt,Lind,87
2022,Ausland,Wülflingen,Lindenplatz,63
2022,Ausland,Wülflingen,Lindenplatz,23
2022,Ausland,Wülflingen,Lindenplatz,93
2022,Ausland,Wülflingen,Lindenplatz,92
2022,Ausland,Wülflingen,Lindenplatz,189
2022,Ausland,Wülflingen,Lindenplatz,60
2022,Ausland,Wülflingen,Lindenplatz,41
2022,Ausland,Wülflingen,Lindenplatz,23
2022,Ausland,Wülflingen,Lindenplatz,39
2022,Ausland,Wülflingen,Lindenplatz,53
2022,Schweiz,Wülflingen,Lindenplatz,2206
2022,Ausland,Wülflingen,Lindenplatz,40
2022,Ausland,Wülflingen,Lindenplatz,34
2022,Ausland,Wülflingen,Lindenplatz,35
2022,Ausland,Wülflingen,Lindenplatz,51
2022,Ausland,Wülflingen,Lindenplatz,36
2022,Ausland,Wülflingen,Lindenplatz,1
2022,Ausland,Wülflingen,Lindenplatz,23
2022,Schweiz,Wülflingen,Neuburg,156
2022,Ausland,Stadt,Neuwiesen,56
2022,Ausland,Stadt,Neuwiesen,35
2022,Ausland,Stadt,Neuwiesen,102
2022,Ausland,Stadt,Neuwiesen,220
2022,Ausland,Stadt,Neuwiesen,103
2022,Ausland,Stadt,Neuwiesen,28
2022,Ausland,Stadt,Neuwiesen,46
2022,Ausland,Stadt,Neuwiesen,38
2022,Ausland,Stadt,Neuwiesen,31
2022,Schweiz,Stadt,Neuwiesen,3151
2022,Ausland,Stadt,Neuwiesen,33
2022,Ausland,Stadt,Neuwiesen,39
2022,Ausland,Stadt,Neuwiesen,35
2022,Ausland,Stadt,Neuwiesen,50
2022,Ausland,Stadt,Neuwiesen,31
2022,Ausland,Stadt,Neuwiesen,52
2022,Ausland,Wülflingen,Niederfeld,36
2022,Ausland,Wülflingen,Niederfeld,106
2022,Ausland,Wülflingen,Niederfeld,93
2022,Ausland,Wülflingen,Niederfeld,50
2022,Ausland,Wülflingen,Niederfeld,32
2022,Schweiz,Wülflingen,Niederfeld,1595
2022,Ausland,Wülflingen,Niederfeld,38
2022,Ausland,Wülflingen,Niederfeld,37
2022,Ausland,Wülflingen,Niederfeld,26
2022,Ausland,Wülflingen,Niederfeld,3
2022,Ausland,Wülflingen,Oberfeld,119
2022,Ausland,Wülflingen,Oberfeld,48
2022,Ausland,Wülflingen,Oberfeld,198
2022,Ausland,Wülflingen,Oberfeld,271
2022,Ausland,Wülflingen,Oberfeld,302
2022,Ausland,Wülflingen,Oberfeld,88
2022,Ausland,Wülflingen,Oberfeld,83
2022,Ausland,Wülflingen,Oberfeld,30
2022,Ausland,Wülflingen,Oberfeld,60
2022,Ausland,Wülflingen,Oberfeld,72
2022,Schweiz,Wülflingen,Oberfeld,3704
2022,Ausland,Wülflingen,Oberfeld,53
2022,Ausland,Wülflingen,Oberfeld,57
2022,Ausland,Wülflingen,Oberfeld,97
2022,Ausland,Wülflingen,Oberfeld,98
2022,Ausland,Wülflingen,Oberfeld,38
2022,Ausland,Wülflingen,Oberfeld,4
2022,Ausland,Wülflingen,Oberfeld,52
2022,Ausland,Seen,Oberseen,24
2022,Ausland,Seen,Oberseen,119
2022,Ausland,Seen,Oberseen,46
2022,Ausland,Seen,Oberseen,21
2022,Schweiz,Seen,Oberseen,2379
2022,Ausland,Seen,Oberseen,29
2022,Schweiz,Oberwinterthur,Reutlingen,346
2022,Schweiz,Oberwinterthur,Ricketwil,79
2022,Ausland,Veltheim,Rosenberg,87
2022,Ausland,Veltheim,Rosenberg,24
2022,Ausland,Veltheim,Rosenberg,101
2022,Ausland,Veltheim,Rosenberg,233
2022,Ausland,Veltheim,Rosenberg,129
2022,Ausland,Veltheim,Rosenberg,30
2022,Ausland,Veltheim,Rosenberg,43
2022,Ausland,Veltheim,Rosenberg,31
2022,Ausland,Veltheim,Rosenberg,28
2022,Ausland,Veltheim,Rosenberg,46
2022,Schweiz,Veltheim,Rosenberg,4588
2022,Ausland,Veltheim,Rosenberg,63
2022,Ausland,Veltheim,Rosenberg,37
2022,Ausland,Veltheim,Rosenberg,57
2022,Ausland,Veltheim,Rosenberg,38
2022,Ausland,Veltheim,Rosenberg,41
2022,Schweiz,Töss,Rossberg,30
2022,Ausland,Töss,Schlosstal,53
2022,Ausland,Töss,Schlosstal,24
2022,Ausland,Töss,Schlosstal,113
2022,Ausland,Töss,Schlosstal,126
2022,Ausland,Töss,Schlosstal,176
2022,Ausland,Töss,Schlosstal,75
2022,Ausland,Töss,Schlosstal,140
2022,Ausland,Töss,Schlosstal,27
2022,Ausland,Töss,Schlosstal,32
2022,Ausland,Töss,Schlosstal,23
2022,Schweiz,Töss,Schlosstal,2242
2022,Ausland,Töss,Schlosstal,91
2022,Ausland,Töss,Schlosstal,22
2022,Ausland,Töss,Schlosstal,89
2022,Ausland,Töss,Schlosstal,68
2022,Ausland,Töss,Schlosstal,45
2022,Ausland,Töss,Schlosstal,4
2022,Ausland,Töss,Schlosstal,36
2022,Ausland,Seen,Sennhof,38
2022,Ausland,Seen,Sennhof,28
2022,Ausland,Seen,Sennhof,63
2022,Ausland,Seen,Sennhof,121
2022,Ausland,Seen,Sennhof,40
2022,Ausland,Seen,Sennhof,124
2022,Schweiz,Seen,Sennhof,1201
2022,Ausland,Seen,Sennhof,42
2022,Ausland,Seen,Sennhof,24
2022,Ausland,Seen,Sonnenberg,27
2022,Schweiz,Seen,Sonnenberg,874
2022,Schweiz,Oberwinterthur,Stadel,269
2022,Ausland,Wülflingen,Taggenberg,59
2022,Ausland,Wülflingen,Taggenberg,55
2022,Schweiz,Wülflingen,Taggenberg,904
2022,Ausland,Oberwinterthur,Talacker,109
2022,Ausland,Oberwinterthur,Talacker,44
2022,Ausland,Oberwinterthur,Talacker,240
2022,Ausland,Oberwinterthur,Talacker,261
2022,Ausland,Oberwinterthur,Talacker,209
2022,Ausland,Oberwinterthur,Talacker,91
2022,Ausland,Oberwinterthur,Talacker,109
2022,Ausland,Oberwinterthur,Talacker,29
2022,Ausland,Oberwinterthur,Talacker,47
2022,Ausland,Oberwinterthur,Talacker,62
2022,Schweiz,Oberwinterthur,Talacker,4925
2022,Ausland,Oberwinterthur,Talacker,84
2022,Ausland,Oberwinterthur,Talacker,36
2022,Ausland,Oberwinterthur,Talacker,72
2022,Ausland,Oberwinterthur,Talacker,93
2022,Ausland,Oberwinterthur,Talacker,67
2022,Ausland,Oberwinterthur,Talacker,6
2022,Ausland,Oberwinterthur,Talacker,50
2022,Ausland,Stadt,Tössfeld,80
2022,Ausland,Stadt,Tössfeld,41
2022,Ausland,Stadt,Tössfeld,102
2022,Ausland,Stadt,Tössfeld,191
2022,Ausland,Stadt,Tössfeld,220
2022,Ausland,Stadt,Tössfeld,23
2022,Ausland,Stadt,Tössfeld,70
2022,Ausland,Stadt,Tössfeld,25
2022,Ausland,Stadt,Tössfeld,35
2022,Ausland,Stadt,Tössfeld,25
2022,Schweiz,Stadt,Tössfeld,3061
2022,Ausland,Stadt,Tössfeld,35
2022,Ausland,Stadt,Tössfeld,30
2022,Ausland,Stadt,Tössfeld,53
2022,Ausland,Stadt,Tössfeld,47
2022,Ausland,Stadt,Tössfeld,41
2022,Ausland,Stadt,Tössfeld,1
2022,Ausland,Stadt,Tössfeld,30
2022,Ausland,Seen,Waldegg,22
2022,Ausland,Seen,Waldegg,27
2022,Ausland,Seen,Waldegg,33
2022,Schweiz,Seen,Waldegg,1107
2022,Ausland,Seen,Waser,56
2022,Ausland,Seen,Waser,44
2022,Ausland,Seen,Waser,149
2022,Ausland,Seen,Waser,23
2022,Ausland,Seen,Waser,176
2022,Ausland,Seen,Waser,312
2022,Ausland,Seen,Waser,114
2022,Ausland,Seen,Waser,80
2022,Ausland,Seen,Waser,25
2022,Ausland,Seen,Waser,47
2022,Ausland,Seen,Waser,51
2022,Schweiz,Seen,Waser,4115
2022,Ausland,Seen,Waser,57
2022,Ausland,Seen,Waser,33
2022,Ausland,Seen,Waser,127
2022,Ausland,Seen,Waser,64
2022,Ausland,Seen,Waser,36
2022,Ausland,Seen,Waser,29
2022,Ausland,Wülflingen,Weinberg,67
2022,Ausland,Wülflingen,Weinberg,39
2022,Ausland,Wülflingen,Weinberg,32
2022,Ausland,Wülflingen,Weinberg,46
2022,Ausland,Wülflingen,Weinberg,28
2022,Schweiz,Wülflingen,Weinberg,845
2022,Ausland,Wülflingen,Weinberg,4
2022,Ausland,Oberwinterthur,Zinzikon,48
2022,Ausland,Oberwinterthur,Zinzikon,21
2022,Ausland,Oberwinterthur,Zinzikon,77
2022,Ausland,Oberwinterthur,Zinzikon,118
2022,Ausland,Oberwinterthur,Zinzikon,131
2022,Ausland,Oberwinterthur,Zinzikon,44
2022,Ausland,Oberwinterthur,Zinzikon,32
2022,Ausland,Oberwinterthur,Zinzikon,38
2022,Schweiz,Oberwinterthur,Zinzikon,2123
2022,Ausland,Oberwinterthur,Zinzikon,40
2022,Ausland,Oberwinterthur,Zinzikon,76
2022,Ausland,Oberwinterthur,Zinzikon,57
2022,Ausland,Oberwinterthur,Zinzikon,4
2022,Ausland,Oberwinterthur,Zinzikon,23
2021,Ausland,Stadt,Altstadt,22
2021,Ausland,Stadt,Altstadt,117
2021,Ausland,Stadt,Altstadt,43
2021,Ausland,Stadt,Altstadt,23
2021,Schweiz,Stadt,Altstadt,1709
2021,Ausland,Stadt,Altstadt,45
2021,Ausland,Veltheim,Blumenau,69
2021,Ausland,Veltheim,Blumenau,39
2021,Ausland,Veltheim,Blumenau,130
2021,Ausland,Veltheim,Blumenau,213
2021,Ausland,Veltheim,Blumenau,168
2021,Ausland,Veltheim,Blumenau,76
2021,Ausland,Veltheim,Blumenau,79
2021,Ausland,Veltheim,Blumenau,39
2021,Ausland,Veltheim,Blumenau,57
2021,Schweiz,Veltheim,Blumenau,3415
2021,Ausland,Veltheim,Blumenau,43
2021,Ausland,Veltheim,Blumenau,44
2021,Ausland,Veltheim,Blumenau,48
2021,Ausland,Veltheim,Blumenau,46
2021,Ausland,Veltheim,Blumenau,29
2021,Ausland,Veltheim,Blumenau,2
2021,Ausland,Veltheim,Blumenau,56
2021,Ausland,Stadt,Brühlberg,46
2021,Ausland,Stadt,Brühlberg,140
2021,Ausland,Stadt,Brühlberg,54
2021,Ausland,Stadt,Brühlberg,32
2021,Ausland,Stadt,Brühlberg,27
2021,Schweiz,Stadt,Brühlberg,1758
2021,Ausland,Stadt,Brühlberg,25
2021,Ausland,Stadt,Brühlberg,21
2021,Ausland,Stadt,Brühlberg,30
2021,Ausland,Stadt,Brühlberg,40
2021,Ausland,Seen,Büelwiesen,50
2021,Ausland,Seen,Büelwiesen,23
2021,Ausland,Seen,Büelwiesen,146
2021,Ausland,Seen,Büelwiesen,124
2021,Ausland,Seen,Büelwiesen,167
2021,Ausland,Seen,Büelwiesen,76
2021,Ausland,Seen,Büelwiesen,53
2021,Ausland,Seen,Büelwiesen,27
2021,Ausland,Seen,Büelwiesen,24
2021,Schweiz,Seen,Büelwiesen,2248
2021,Ausland,Seen,Büelwiesen,42
2021,Ausland,Seen,Büelwiesen,92
2021,Ausland,Seen,Büelwiesen,58
2021,Ausland,Seen,Büelwiesen,32
2021,Ausland,Seen,Büelwiesen,1
2021,Ausland,Töss,Dättnau,31
2021,Ausland,Töss,Dättnau,81
2021,Ausland,Töss,Dättnau,147
2021,Ausland,Töss,Dättnau,191
2021,Ausland,Töss,Dättnau,76
2021,Ausland,Töss,Dättnau,141
2021,Ausland,Töss,Dättnau,21
2021,Ausland,Töss,Dättnau,28
2021,Schweiz,Töss,Dättnau,2673
2021,Ausland,Töss,Dättnau,48
2021,Ausland,Töss,Dättnau,22
2021,Ausland,Töss,Dättnau,106
2021,Ausland,Töss,Dättnau,56
2021,Ausland,Mattenbach,Deutweg,124
2021,Ausland,Mattenbach,Deutweg,53
2021,Ausland,Mattenbach,Deutweg,176
2021,Ausland,Mattenbach,Deutweg,284
2021,Ausland,Mattenbach,Deutweg,215
2021,Ausland,Mattenbach,Deutweg,39
2021,Ausland,Mattenbach,Deutweg,101
2021,Ausland,Mattenbach,Deutweg,53
2021,Ausland,Mattenbach,Deutweg,42
2021,Schweiz,Mattenbach,Deutweg,5559
2021,Ausland,Mattenbach,Deutweg,38
2021,Ausland,Mattenbach,Deutweg,65
2021,Ausland,Mattenbach,Deutweg,72
2021,Ausland,Mattenbach,Deutweg,83
2021,Ausland,Mattenbach,Deutweg,27
2021,Ausland,Mattenbach,Deutweg,76
2021,Ausland,Töss,Eichliacker,115
2021,Ausland,Töss,Eichliacker,29
2021,Ausland,Töss,Eichliacker,164
2021,Ausland,Töss,Eichliacker,25
2021,Ausland,Töss,Eichliacker,184
2021,Ausland,Töss,Eichliacker,250
2021,Ausland,Töss,Eichliacker,57
2021,Ausland,Töss,Eichliacker,148
2021,Ausland,Töss,Eichliacker,35
2021,Ausland,Töss,Eichliacker,53
2021,Schweiz,Töss,Eichliacker,2699
2021,Ausland,Töss,Eichliacker,58
2021,Ausland,Töss,Eichliacker,37
2021,Ausland,Töss,Eichliacker,149
2021,Ausland,Töss,Eichliacker,54
2021,Ausland,Töss,Eichliacker,29
2021,Ausland,Töss,Eichliacker,3
2021,Ausland,Töss,Eichliacker,25
2021,Schweiz,Seen,Eidberg,156
2021,Ausland,Mattenbach,Endliker,45
2021,Ausland,Mattenbach,Endliker,68
2021,Ausland,Mattenbach,Endliker,57
2021,Ausland,Mattenbach,Endliker,136
2021,Ausland,Mattenbach,Endliker,67
2021,Ausland,Mattenbach,Endliker,38
2021,Schweiz,Mattenbach,Endliker,1536
2021,Ausland,Mattenbach,Endliker,51
2021,Ausland,Mattenbach,Endliker,58
2021,Ausland,Mattenbach,Endliker,26
2021,Ausland,Mattenbach,Endliker,26
2021,Ausland,Mattenbach,Endliker,4
2021,Ausland,Seen,Ganzenbühl,47
2021,Ausland,Seen,Ganzenbühl,22
2021,Ausland,Seen,Ganzenbühl,53
2021,Ausland,Seen,Ganzenbühl,123
2021,Ausland,Seen,Ganzenbühl,162
2021,Ausland,Seen,Ganzenbühl,39
2021,Ausland,Seen,Ganzenbühl,36
2021,Schweiz,Seen,Ganzenbühl,2317
2021,Ausland,Seen,Ganzenbühl,43
2021,Ausland,Seen,Ganzenbühl,41
2021,Ausland,Seen,Ganzenbühl,38
2021,Ausland,Seen,Ganzenbühl,26
2021,Ausland,Seen,Gotzenwil,23
2021,Schweiz,Seen,Gotzenwil,634
2021,Ausland,Oberwinterthur,Grüze,44
2021,Ausland,Oberwinterthur,Grüze,35
2021,Ausland,Oberwinterthur,Grüze,145
2021,Ausland,Oberwinterthur,Grüze,224
2021,Ausland,Oberwinterthur,Grüze,129
2021,Ausland,Oberwinterthur,Grüze,27
2021,Ausland,Oberwinterthur,Grüze,30
2021,Ausland,Oberwinterthur,Grüze,28
2021,Ausland,Oberwinterthur,Grüze,21
2021,Schweiz,Oberwinterthur,Grüze,2155
2021,Ausland,Oberwinterthur,Grüze,25
2021,Ausland,Oberwinterthur,Grüze,40
2021,Ausland,Oberwinterthur,Grüze,72
2021,Ausland,Oberwinterthur,Grüze,27
2021,Ausland,Oberwinterthur,Grüze,2
2021,Ausland,Oberwinterthur,Grüze,47
2021,Ausland,Oberwinterthur,Guggenbühl,262
2021,Ausland,Oberwinterthur,Guggenbühl,47
2021,Ausland,Oberwinterthur,Guggenbühl,176
2021,Ausland,Oberwinterthur,Guggenbühl,27
2021,Ausland,Oberwinterthur,Guggenbühl,168
2021,Ausland,Oberwinterthur,Guggenbühl,408
2021,Ausland,Oberwinterthur,Guggenbühl,103
2021,Ausland,Oberwinterthur,Guggenbühl,217
2021,Ausland,Oberwinterthur,Guggenbühl,35
2021,Ausland,Oberwinterthur,Guggenbühl,98
2021,Schweiz,Oberwinterthur,Guggenbühl,3685
2021,Ausland,Oberwinterthur,Guggenbühl,116
2021,Ausland,Oberwinterthur,Guggenbühl,49
2021,Ausland,Oberwinterthur,Guggenbühl,159
2021,Ausland,Oberwinterthur,Guggenbühl,109
2021,Ausland,Oberwinterthur,Guggenbühl,45
2021,Ausland,Oberwinterthur,Guggenbühl,4
2021,Ausland,Oberwinterthur,Guggenbühl,45
2021,Ausland,Mattenbach,Gutschick,100
2021,Ausland,Mattenbach,Gutschick,33
2021,Ausland,Mattenbach,Gutschick,124
2021,Ausland,Mattenbach,Gutschick,97
2021,Ausland,Mattenbach,Gutschick,195
2021,Ausland,Mattenbach,Gutschick,91
2021,Ausland,Mattenbach,Gutschick,107
2021,Ausland,Mattenbach,Gutschick,29
2021,Ausland,Mattenbach,Gutschick,38
2021,Schweiz,Mattenbach,Gutschick,1987
2021,Ausland,Mattenbach,Gutschick,86
2021,Ausland,Mattenbach,Gutschick,25
2021,Ausland,Mattenbach,Gutschick,166
2021,Ausland,Mattenbach,Gutschick,53
2021,Ausland,Mattenbach,Gutschick,7
2021,Schweiz,Wülflingen,Hardau,303
2021,Ausland,Wülflingen,Härti,77
2021,Ausland,Wülflingen,Härti,64
2021,Ausland,Wülflingen,Härti,134
2021,Ausland,Wülflingen,Härti,111
2021,Ausland,Wülflingen,Härti,197
2021,Ausland,Wülflingen,Härti,112
2021,Ausland,Wülflingen,Härti,118
2021,Ausland,Wülflingen,Härti,21
2021,Ausland,Wülflingen,Härti,54
2021,Schweiz,Wülflingen,Härti,2310
2021,Ausland,Wülflingen,Härti,73
2021,Ausland,Wülflingen,Härti,49
2021,Ausland,Wülflingen,Härti,51
2021,Ausland,Wülflingen,Härti,66
2021,Ausland,Wülflingen,Härti,33
2021,Ausland,Wülflingen,Härti,1
2021,Ausland,Wülflingen,Härti,29
2021,Ausland,Oberwinterthur,Hegi,42
2021,Ausland,Oberwinterthur,Hegi,124
2021,Ausland,Oberwinterthur,Hegi,173
2021,Ausland,Oberwinterthur,Hegi,115
2021,Ausland,Oberwinterthur,Hegi,42
2021,Ausland,Oberwinterthur,Hegi,54
2021,Ausland,Oberwinterthur,Hegi,30
2021,Schweiz,Oberwinterthur,Hegi,2716
2021,Ausland,Oberwinterthur,Hegi,31
2021,Ausland,Oberwinterthur,Hegi,53
2021,Ausland,Oberwinterthur,Hegi,2
2021,Ausland,Oberwinterthur,Hegmatten,58
2021,Ausland,Oberwinterthur,Hegmatten,64
2021,Ausland,Oberwinterthur,Hegmatten,116
2021,Ausland,Oberwinterthur,Hegmatten,74
2021,Ausland,Oberwinterthur,Hegmatten,26
2021,Ausland,Oberwinterthur,Hegmatten,21
2021,Schweiz,Oberwinterthur,Hegmatten,1496
2021,Ausland,Oberwinterthur,Hegmatten,40
2021,Ausland,Oberwinterthur,Hegmatten,26
2021,Ausland,Oberwinterthur,Hegmatten,9
2021,Ausland,Oberwinterthur,Hegmatten,40
2021,Ausland,Stadt,Heiligberg,46
2021,Ausland,Stadt,Heiligberg,165
2021,Ausland,Stadt,Heiligberg,77
2021,Ausland,Stadt,Heiligberg,28
2021,Ausland,Stadt,Heiligberg,22
2021,Schweiz,Stadt,Heiligberg,3158
2021,Ausland,Stadt,Heiligberg,22
2021,Ausland,Stadt,Heiligberg,22
2021,Ausland,Stadt,Heiligberg,23
2021,Ausland,Seen,Iberg,36
2021,Ausland,Seen,Iberg,43
2021,Schweiz,Seen,Iberg,1017
2021,Ausland,Stadt,Lind,85
2021,Ausland,Stadt,Lind,41
2021,Ausland,Stadt,Lind,68
2021,Ausland,Stadt,Lind,335
2021,Ausland,Stadt,Lind,128
2021,Ausland,Stadt,Lind,32
2021,Ausland,Stadt,Lind,39
2021,Ausland,Stadt,Lind,36
2021,Schweiz,Stadt,Lind,4671
2021,Ausland,Stadt,Lind,36
2021,Ausland,Stadt,Lind,33
2021,Ausland,Stadt,Lind,45
2021,Ausland,Stadt,Lind,63
2021,Ausland,Stadt,Lind,24
2021,Ausland,Stadt,Lind,1
2021,Ausland,Stadt,Lind,83
2021,Ausland,Wülflingen,Lindenplatz,62
2021,Ausland,Wülflingen,Lindenplatz,91
2021,Ausland,Wülflingen,Lindenplatz,93
2021,Ausland,Wülflingen,Lindenplatz,184
2021,Ausland,Wülflingen,Lindenplatz,58
2021,Ausland,Wülflingen,Lindenplatz,40
2021,Ausland,Wülflingen,Lindenplatz,21
2021,Ausland,Wülflingen,Lindenplatz,50
2021,Schweiz,Wülflingen,Lindenplatz,2145
2021,Ausland,Wülflingen,Lindenplatz,41
2021,Ausland,Wülflingen,Lindenplatz,30
2021,Ausland,Wülflingen,Lindenplatz,25
2021,Ausland,Wülflingen,Lindenplatz,44
2021,Ausland,Wülflingen,Lindenplatz,33
2021,Schweiz,Wülflingen,Neuburg,156
2021,Ausland,Stadt,Neuwiesen,46
2021,Ausland,Stadt,Neuwiesen,29
2021,Ausland,Stadt,Neuwiesen,98
2021,Ausland,Stadt,Neuwiesen,212
2021,Ausland,Stadt,Neuwiesen,98
2021,Ausland,Stadt,Neuwiesen,29
2021,Ausland,Stadt,Neuwiesen,38
2021,Ausland,Stadt,Neuwiesen,30
2021,Schweiz,Stadt,Neuwiesen,3129
2021,Ausland,Stadt,Neuwiesen,38
2021,Ausland,Stadt,Neuwiesen,25
2021,Ausland,Stadt,Neuwiesen,35
2021,Ausland,Stadt,Neuwiesen,47
2021,Ausland,Stadt,Neuwiesen,23
2021,Ausland,Stadt,Neuwiesen,1
2021,Ausland,Stadt,Neuwiesen,56
2021,Ausland,Wülflingen,Niederfeld,37
2021,Ausland,Wülflingen,Niederfeld,118
2021,Ausland,Wülflingen,Niederfeld,90
2021,Ausland,Wülflingen,Niederfeld,45
2021,Ausland,Wülflingen,Niederfeld,29
2021,Schweiz,Wülflingen,Niederfeld,1569
2021,Ausland,Wülflingen,Niederfeld,36
2021,Ausland,Wülflingen,Niederfeld,32
2021,Ausland,Wülflingen,Niederfeld,3
2021,Ausland,Wülflingen,Oberfeld,121
2021,Ausland,Wülflingen,Oberfeld,50
2021,Ausland,Wülflingen,Oberfeld,170
2021,Ausland,Wülflingen,Oberfeld,275
2021,Ausland,Wülflingen,Oberfeld,304
2021,Ausland,Wülflingen,Oberfeld,89
2021,Ausland,Wülflingen,Oberfeld,96
2021,Ausland,Wülflingen,Oberfeld,34
2021,Ausland,Wülflingen,Oberfeld,68
2021,Schweiz,Wülflingen,Oberfeld,3783
2021,Ausland,Wülflingen,Oberfeld,53
2021,Ausland,Wülflingen,Oberfeld,61
2021,Ausland,Wülflingen,Oberfeld,87
2021,Ausland,Wülflingen,Oberfeld,91
2021,Ausland,Wülflingen,Oberfeld,37
2021,Ausland,Wülflingen,Oberfeld,9
2021,Ausland,Wülflingen,Oberfeld,42
2021,Ausland,Seen,Oberseen,110
2021,Ausland,Seen,Oberseen,45
2021,Ausland,Seen,Oberseen,23
2021,Ausland,Seen,Oberseen,22
2021,Schweiz,Seen,Oberseen,2290
2021,Ausland,Seen,Oberseen,31
2021,Schweiz,Oberwinterthur,Reutlingen,353
